Date,Signal,Open,High,Low,Close,Volume,RUSS_Close,NYSE_Close,NASDAQ_Close,SP_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close
13-07-16,1,18356.78,18390.16,18315.76,18372.12,80920000,1201.16,10734.2,5005.73,2152.43,6670.4,1342.64,16231.43,6.6786,0.9039,0.7531,104.756
14-07-16,1,18414.3,18537.57,18414.3,18506.41,87050000,1202.17,10786.63,5034.06,2163.75,6654.5,1335.23,16385.89,6.6763,0.9013,0.7622,104.076
15-07-16,1,18508.88,18557.43,18471.62,18516.55,123690000,1205.31,10773.12,5029.59,2161.74,6669.2,1337.45,16497.85,6.6736,0.9004,0.7486,105.191
18-07-16,1,18521.55,18556.13,18489.84,18533.05,75540000,1207.91,10793.17,5055.78,2166.89,6695.4,1328.85,,6.6761,0.9047,0.7559,105.459
19-07-16,1,18503.12,18562.53,18495.11,18559.01,85840000,1200.45,10758.54,5036.37,2163.78,6697.4,1332.01,16723.31,6.7046,0.9032,0.7536,106.146
20-07-16,2,18582.7,18622.01,18555.65,18595.03,93230000,1209.74,10793.1,5089.93,2173.02,6729,1316.06,16681.89,6.6954,0.908,0.7629,106.137
21-07-16,1,18589.96,18590.44,18469.67,18517.23,86800000,1203.86,10758.62,5073.9,2165.17,6699.9,1331.43,16810.22,6.6766,0.9075,0.7539,107.204
22-07-16,2,18524.15,18571.3,18491.59,18570.85,87710000,1212.89,10805.04,5100.16,2175.03,6730.5,1322.73,16627.25,6.6744,0.9064,0.7549,105.811
25-07-16,2,18554.49,18555.69,18452.62,18493.06,76810000,1209.82,10752.43,5097.63,2168.48,6710.1,1315.6,16620.29,6.6939,0.9115,0.7616,106.326
26-07-16,2,18497.37,18522.47,18387.22,18473.75,85370000,1216.86,10772.99,5110.05,2169.18,6724,1320.26,16383.04,6.6793,0.9098,0.7629,105.578
27-07-16,2,18473.27,18542.39,18430.94,18472.17,111370000,1218.93,10739.77,5139.81,2166.58,6750.4,1340.08,16664.82,6.6697,0.9101,0.7603,104.849
28-07-16,2,18461.01,18483.26,18368.82,18456.35,85750000,1217.33,10744.16,5154.98,2170.06,6721.1,1335.75,16476.84,6.6668,0.9031,0.7554,104.951
29-07-16,2,18442.52,18466.55,18371.12,18432.24,111550000,1219.94,10785.51,5162.13,2173.6,6724.4,1351.28,16569.27,6.6561,0.9022,0.7598,104.745
01-08-16,2,18434.5,18467.03,18355.75,18404.51,83470000,1219.12,10730.2,5184.2,2170.84,6694,1353.15,16635.77,6.6423,0.8954,0.7566,102.332
02-08-16,1,18401.15,18403.65,18247.79,18313.77,89680000,1202.35,10661.13,5137.73,2157.03,6645.4,1363.57,16391.45,6.6415,0.8954,0.7584,102.359
03-08-16,2,18313.08,18355,18283.23,18355,78550000,1212.73,10695.14,5159.74,2163.79,6634.4,1358.18,16083.11,6.6287,0.8913,0.7498,101.068
04-08-16,1,18351.43,18397.87,18325.17,18352.05,64500000,1213.76,10707.13,5166.25,2164.25,6740.2,1361.15,16254.89,6.6308,0.8967,0.7503,101.337
05-08-16,2,18402.8,18543.53,18402.8,18543.53,92420000,1231.3,10782.87,5221.12,2182.87,6793.5,1336,16254.45,6.6387,0.8981,0.7617,101.199
08-08-16,1,18541.89,18569.31,18502.03,18529.29,71810000,1230.42,10788.01,5213.14,2180.89,6809.1,1335.31,16650.57,6.6737,0.9018,0.7642,102.145
09-08-16,2,18538.05,18585.32,18507.75,18533.05,60090000,1231.74,10804.51,5225.48,2181.74,6851.3,1340.73,16764.97,6.6604,0.9022,0.7673,102.288
10-08-16,1,18541.48,18561.75,18468.78,18495.66,62780000,1223.27,10774.98,5204.58,2175.49,6866.4,1346.61,16735.12,6.6552,0.8996,0.7688,101.915
11-08-16,2,18519.08,18638.34,18519.08,18613.52,71470000,1229.12,10836.15,5228.4,2185.79,6914.7,1338.78,,6.6392,0.8939,0.768,101.133
12-08-16,1,18595.65,18606.06,18535.86,18576.47,61580000,1229.82,10822.41,5232.89,2184.05,6916,1335.97,16919.92,6.626,0.8977,0.7719,101.808
15-08-16,2,18588.59,18722.61,18559.93,18636.05,62350000,1241.86,10858.5,5262.02,2190.15,6941.2,1339.4,16869.56,6.6449,0.8955,0.7746,101.283
16-08-16,1,18614.48,18614.86,18550.65,18552.02,67570000,1231.13,10809.74,5227.11,2178.15,6893.9,1346.24,16596.51,6.6354,0.8941,0.7762,101.24
17-08-16,1,18537.09,18582.35,18468.68,18573.94,71000000,1227.68,10824.64,5228.66,2182.22,6859.2,1348.73,16745.64,6.6248,0.8868,0.7672,100.2
18-08-16,2,18566.54,18600.82,18533.29,18597.7,70740000,1236.85,10863.01,5240.15,2187.02,6869,1352.36,16486.01,6.634,0.885,0.7666,99.906
19-08-16,2,18585.17,18585.17,18491.24,18552.57,93170000,1236.77,10829.15,5238.38,2183.87,6859,1341.47,16545.82,6.612,0.8811,0.7595,100.112
22-08-16,1,18535.86,18570.92,18466.86,18529.42,73450000,1239.74,10815.92,5244.6,2182.64,6828.5,1339.09,16598.19,6.6344,0.8851,0.7659,100.554
23-08-16,2,18568.94,18631.6,18545.52,18547.3,73990000,1248.58,10847.49,5260.08,2186.9,6868.5,1337.56,16497.36,6.6475,0.8834,0.7612,100.251
24-08-16,2,18537.5,18539.15,18448.27,18481.48,72270000,1237.25,10791.18,5217.69,2175.44,6835.8,1324.13,16597.3,6.6408,0.8849,0.7578,100.311
25-08-16,2,18471.21,18497.68,18431.46,18448.41,64480000,1240,10784.37,5212.2,2172.47,6816.9,1321.97,16555.95,6.6584,0.8878,0.7556,100.552
26-08-16,1,18467.92,18572.09,18335.34,18395.4,78730000,1238.03,10749.33,5218.92,2169.04,6838.1,1321.18,16360.71,6.6594,0.8857,0.7579,100.555
29-08-16,2,18421.29,18523.09,18419.92,18502.99,64480000,1244.94,10811.35,5232.33,2180.38,,1323.38,16737.49,6.6789,0.8929,0.7617,101.92
30-08-16,2,18491.28,18514.29,18408.52,18454.3,68920000,1246.03,10797.54,5222.99,2176.12,6820.8,1311.11,16725.36,6.6752,0.8934,0.7629,101.809
31-08-16,1,18436.7,18439.68,18333.56,18400.88,98250000,1239.91,10764.75,5213.22,2170.95,6781.5,1308.97,16887.4,6.6804,0.8966,0.7639,102.868
01-09-16,1,18396.57,18430.05,18295.48,18419.3,74780000,1239.8,10771.93,5227.21,2170.86,6746,1313.89,16926.84,6.6776,0.896,0.7614,103.302
02-09-16,1,18466.01,18544.76,18439.1,18491.96,74350000,1251.83,10856.92,5249.9,2179.98,6894.6,1325.21,16925.68,6.6682,0.8928,0.7533,103.258
06-09-16,2,18493.4,18551.54,18450.32,18538.12,83710000,1253.37,10890.79,5275.91,2186.48,6826.1,1350,17081.98,6.6759,0.8966,0.7511,103.51
07-09-16,2,18527.71,18536.89,18474.77,18526.14,67570000,1261.01,10890.18,5283.93,2186.16,6846.6,1345.18,17012.44,6.6743,0.8886,0.7451,101.525
08-09-16,2,18486.69,18506.24,18446.69,18479.91,79060000,1258.36,10882.33,5259.48,2181.3,6858.7,1338.3,16958.77,6.6626,0.8896,0.7497,101.829
09-09-16,1,18404.17,18404.17,18085.45,18085.45,120670000,1219.21,10613.53,5125.91,2127.81,6777,1327.83,16965.76,6.6628,0.8872,0.7513,102.306
12-09-16,2,18028.95,18358.69,17994.84,18325.07,103260000,1235.87,10741.24,5211.89,2159.04,6700.9,1327.82,16672.92,6.6799,0.8896,0.7534,102.438
13-09-16,2,18262.99,18262.99,18028.06,18066.75,102830000,1212.32,10535.36,5155.25,2127.02,6665.6,1319.05,16729.04,6.6787,0.8894,0.7497,101.751
14-09-16,1,18073.39,18163.48,17992.21,18034.77,103360000,1211.59,10511.4,5173.77,2125.77,6673.3,1322.94,16614.24,6.6764,0.8914,0.7579,102.504
15-09-16,2,18024.91,18250.11,18015.49,18212.48,99550000,1227.02,10602.94,5249.69,2147.26,6730.3,1314.75,16405.01,6.6732,0.8891,0.7539,102.548
16-09-16,2,18217.21,18217.21,18070.21,18123.8,278510000,1224.78,10532.27,5244.57,2139.16,6710.3,1310.35,16519.29,6.6712,0.8892,0.7548,102.008
19-09-16,1,18154.82,18254.88,18093.05,18120.17,78090000,1232.53,10564.3,5235.03,2139.12,6813.6,1313.19,,6.6707,0.8962,0.7683,102.307
20-09-16,1,18175.36,18227.21,18128.8,18129.96,72450000,1228.33,10560.25,5241.35,2139.76,6830.8,1314.84,16492.15,6.6662,0.8944,0.7666,101.846
21-09-16,1,18164.96,18307.43,18121.57,18293.7,94090000,1245.04,10708.37,5295.18,2163.12,6834.8,1335.17,16807.62,6.6695,0.8965,0.7701,101.547
22-09-16,2,18343.76,18449.88,18343.76,18392.46,73030000,1263.44,10793.66,5339.52,2177.18,6911.4,1337.07,,6.6736,0.8934,0.7671,100.393
23-09-16,2,18377.36,18383.76,18254.84,18261.45,87170000,1254.62,10717.99,5305.75,2164.69,6909.4,1337.56,16754.02,6.6638,0.8921,0.7641,100.831
26-09-16,1,18217.76,18217.76,18083.32,18094.83,95510000,1240.94,10624.88,5257.49,2146.1,6818,1337.95,16544.56,6.6572,0.8897,0.7705,100.889
27-09-16,1,18099.21,18238.1,18052.16,18228.3,84130000,1246.38,10665.34,5305.71,2159.93,6807.7,1327.32,16683.93,6.6677,0.8889,0.771,100.359
28-09-16,2,18240.22,18349.86,18179.34,18339.24,97650000,1255.67,10753.45,5318.55,2171.37,6849.4,1321.54,16465.4,6.6698,0.8913,0.7685,100.468
29-09-16,1,18322.88,18366.23,18091.64,18143.45,95880000,1237.75,10643.52,5269.15,2151.13,6919.4,1320.37,16693.71,6.6752,0.8909,0.7669,100.935
30-09-16,2,18181.8,18369.62,18181.8,18308.15,135470000,1251.65,10721.74,5312,2168.27,6899.3,1315.87,16449.84,6.6687,0.8913,0.7714,101.199
03-10-16,2,18279.6,18279.8,18203.75,18253.85,68520000,1245.78,10690.77,5300.87,2161.2,6983.5,1311.6,16598.67,6.6381,0.8901,0.7733,101.563
04-10-16,1,18267.68,18313.77,18116.26,18168.45,79710000,1239.78,10629.15,5289.66,2150.49,7074.3,1268.44,16735.65,6.6732,0.892,0.7783,101.817
05-10-16,2,18205.5,18315.82,18205.5,18281.03,76190000,1248.37,10683.94,5316.02,2159.73,7033.3,1266.85,16819.24,6.6708,0.892,0.7854,102.88
06-10-16,2,18280.42,18288.12,18162.97,18268.5,78660000,1246.24,10675.74,5306.85,2160.77,7000,1254.38,16899.1,6.673,0.8922,0.784,103.46
07-10-16,1,18295.35,18319.73,18149.35,18240.49,82680000,1236.56,10626.92,5292.4,2153.74,7044.4,1257.08,16860.09,6.6737,0.8973,0.8063,103.765
10-10-16,2,18282.95,18399.96,18282.95,18329.04,72110000,1250.76,10682.67,5328.67,2163.66,7097.5,1259.65,,6.6769,0.8931,0.8042,103.018
11-10-16,1,18308.43,18312.33,18061.96,18128.66,88610000,1227.62,10548,5246.79,2136.73,7070.9,1252.8,17024.76,6.7077,0.8976,0.8103,103.697
12-10-16,2,18132.63,18193.96,18082.09,18144.2,72230000,1227.23,10560.27,5239.02,2139.18,7024,1255.25,16840,6.7235,0.904,0.8144,103.342
13-10-16,1,18088.32,18137.7,17959.95,18098.94,83160000,1215.75,10522.94,5213.33,2132.55,6977.7,1258.09,16774.24,6.7188,0.9081,0.8205,104.304
14-10-16,2,18177.35,18261.11,18138.38,18138.38,87050000,1212.41,10521.3,5214.16,2132.98,7013.6,1251.03,16856.37,6.7293,0.905,0.8182,103.722
17-10-16,1,18135.85,18162.28,18063.02,18086.4,75960000,1210.14,10492.86,5199.82,2126.5,6947.6,1255.85,16900.12,6.731,0.9118,0.8208,104.039
18-10-16,1,18145.06,18225.8,18129.45,18161.94,74600000,1217.3,10567.81,5243.84,2139.6,7000.1,1262.5,16963.61,6.7315,0.9078,0.8184,103.851
19-10-16,2,18178.21,18252.2,18169.25,18202.62,88040000,1222.64,10600.92,5246.41,2144.29,7021.9,1269.23,16998.91,6.743,0.911,0.8127,103.865
20-10-16,2,18161.87,18249.05,18129.07,18162.35,88830000,1219.79,10597.36,5241.83,2141.34,7026.9,1265.76,17235.5,6.7354,0.9111,0.8137,103.391
21-10-16,1,18152.63,18168.76,18049.77,18145.71,117810000,1218.1,10571.88,5257.4,2141.16,7020.5,1266.46,17184.59,6.743,0.9149,0.8159,104.109
24-10-16,2,18197.14,18275.04,18191.18,18223.03,88540000,1226.45,10591.3,5309.83,2151.33,6986.4,1264.44,17234.42,6.7663,0.9189,0.8184,103.917
25-10-16,1,18206.52,18241.69,18151.7,18169.27,83190000,1216.1,10550.19,5283.4,2143.16,7017.6,1273.87,17365.25,6.7762,0.9195,0.8185,104.321
26-10-16,2,18103.8,18236.04,18062.3,18199.33,86340000,1204.75,10528.19,5250.27,2139.43,6958.1,1267.1,17391.84,6.7806,0.9185,0.8213,104.154
27-10-16,2,18234.81,18253.2,18149.2,18169.68,83530000,1189.95,10503.06,5215.97,2133.04,6986.6,1268.4,17336.42,6.7697,0.9164,0.8173,104.563
28-10-16,2,18193.79,18257.06,18094.97,18161.19,107850000,1187.61,10476.62,5190.1,2126.41,6996.3,1275.47,17446.41,6.7848,0.9174,0.8216,105.209
31-10-16,2,18176.6,18193.68,18130.58,18142.42,110080000,1191.39,10481.89,5189.14,2126.15,6954.2,1277.21,17425.02,6.7834,0.9104,0.8186,104.565
01-11-16,2,18158.24,18177.01,17940.84,18037.1,101280000,1177.94,10414.05,5153.58,2111.72,6917.1,1288.2,17442.4,6.7746,0.9113,0.8172,104.82
02-11-16,2,18017.72,18044.15,17931.89,17959.64,88610000,1162.52,10334.5,5105.57,2097.94,6845.4,1296.81,17134.68,6.7663,0.9044,0.8171,104.092
03-11-16,2,17978.75,18006.96,17904.07,17930.67,77860000,1156.89,10307.64,5058.41,2088.66,6790.5,1302.7,,6.7471,0.9011,0.8127,103.378
04-11-16,1,17928.35,17986.76,17883.56,17888.28,97760000,1163.44,10289.35,5046.37,2085.18,6693.3,1305.06,16905.36,6.7662,0.9007,0.802,103.052
07-11-16,1,17994.64,18263.3,17994.64,18259.6,93450000,1192.25,10500.16,5166.17,2131.52,6806.9,1281.64,17177.21,6.7555,0.9008,0.8007,104.195
08-11-16,1,18251.38,18400.5,18200.75,18332.74,79820000,1195.14,10530.56,5193.49,2139.56,6843.1,1275.68,17171.38,6.7741,0.9048,0.8065,104.438
09-11-16,1,18317.26,18650.06,18252.55,18589.69,173110000,1232.16,10643.41,5251.07,2163.26,6911.8,1277.98,16251.54,6.7848,0.9075,0.8072,105.03
10-11-16,1,18603.14,18873.66,18603.14,18807.88,164390000,1251.61,10683.41,5208.8,2167.48,6828,1259.2,17344.42,6.7787,0.9157,0.8051,105.853
11-11-16,1,18781.65,18855.78,18736.96,18847.66,107300000,1282.38,10652.24,5237.11,2164.45,6730.4,1227.64,17374.79,6.8017,0.9183,0.7966,106.856
14-11-16,1,18876.77,18934.05,18815.75,18868.69,112250000,1298.6,10679.77,5218.4,2164.2,6753.2,1221.35,17672.62,6.8051,0.9238,0.7953,106.871
15-11-16,2,18858.21,18925.26,18806.06,18923.06,100660000,1302.14,10745.51,5275.62,2180.39,6792.7,1228.73,17668.15,6.8457,0.9302,0.7987,108.202
16-11-16,1,18909.85,18909.85,18825.89,18868.14,87320000,1302.2,10699.43,5294.58,2176.94,6749.7,1224.99,17862.21,6.8581,0.9322,0.8028,109.038
17-11-16,2,18866.22,18904.03,18845.27,18903.82,89940000,1309.48,10740.08,5333.97,2187.12,6794.7,1216.42,17862.63,6.7892,0.934,0.8037,108.785
18-11-16,1,18905.33,18915.74,18853.83,18867.93,109880000,1315.64,10709.51,5321.51,2181.9,6775.8,1207.89,17967.41,6.8766,0.9413,0.8058,110.256
21-11-16,1,18898.68,18960.76,18883.1,18956.69,80520000,1322.23,10791.84,5368.86,2198.18,6778,1214.23,18106.02,6.8925,0.9448,0.8114,110.973
22-11-16,1,18970.39,19043.9,18962.82,19023.87,85310000,1334.34,10820.18,5386.35,2202.94,6819.7,1212.32,18162.94,6.8889,0.9399,0.8004,110.65
23-11-16,1,19015.52,19083.76,19000.38,19083.18,77880000,1342.09,10835.9,5380.68,2204.72,6817.7,1188.32,,6.8893,0.9404,0.8049,111.006
25-11-16,2,19093.72,19152.14,19093.72,19152.14,45890000,1347.2,10878.09,5398.92,2213.35,6840.8,1183.56,18381.22,6.9182,0.9468,0.803,113.292
28-11-16,1,19122.14,19138.72,19072.25,19097.9,88460000,1329.83,10808.63,5368.81,2201.72,6799.5,1194,18356.89,6.9217,0.9423,0.8012,112.652
29-11-16,1,19064.07,19144.4,19062.22,19121.6,81510000,1328.22,10817.7,5379.92,2204.66,6772,1188.31,18307.04,6.9063,0.9415,0.8057,111.69
30-11-16,1,19135.64,19225.29,19123.38,19123.58,164570000,1322.34,10838.46,5323.68,2198.81,6783.8,1173.2,18308.48,6.8973,0.9391,0.8005,112.47
01-12-16,2,19149.2,19214.3,19138.79,19191.93,108800000,1313.8,10828.99,5251.11,2191.08,6752.9,1171.69,18513.12,6.8908,0.9441,0.7989,114.694
02-12-16,1,19161.25,19196.14,19141.18,19170.42,84920000,1314.25,10838.58,5255.65,2191.95,6730.7,1177.43,18426.08,6.8765,0.9378,0.7943,113.909
05-12-16,1,19244.35,19274.85,19186.73,19216.24,317800000,1337.79,10910.9,5308.89,2204.71,6746.8,1170.38,18274.99,6.8855,0.945,0.7894,113.505
06-12-16,1,19219.91,19255.89,19184.74,19251.78,284960000,1352.67,10970.78,5333,2212.23,6779.8,1169.85,18360.54,6.871,0.9296,0.7856,113.863
07-12-16,1,19241.99,19558.42,19229.83,19549.62,385200000,1364.51,11114.61,5393.76,2241.35,6902.2,1173.98,18496.69,6.872,0.9328,0.7892,114.052
08-12-16,1,19559.94,19664.97,19527.83,19614.81,324570000,1386.37,11149.96,5417.36,2246.19,6931.6,1170.78,18765.47,6.8705,0.9292,0.7919,113.713
09-12-16,1,19631.35,19757.74,19623.19,19756.85,334470000,1388.07,11191.79,5444.5,2259.53,6954.2,1159.86,18996.37,6.8699,0.9415,0.7946,114.075
12-12-16,1,19770.2,19824.59,19747.74,19796.43,333660000,1373.14,11177.28,5412.54,2256.96,6890.4,1162.22,19155.03,6.9067,0.9481,0.7938,115.412
13-12-16,2,19852.21,19953.75,19846.45,19911.21,388420000,1373.53,11237.17,5463.83,2271.72,6968.6,1158.54,19250.52,6.8969,0.9397,0.7889,115.002
14-12-16,1,19876.13,19966.43,19748.67,19792.53,408430000,1356.02,11098.67,5436.67,2253.28,6949.2,1142.95,19253.61,6.8917,0.9408,0.7897,115.224
15-12-16,2,19811.5,19951.29,19811.5,19852.24,357350000,1366.41,11131.89,5456.85,2262.03,6999,1128.5,19273.79,6.9038,0.9511,0.7976,117.211
16-12-16,1,19909.01,19923.17,19821,19843.41,573470000,1364.19,11125.22,5437.16,2258.07,7011.6,1134.88,19401.15,6.9343,0.9598,0.8049,118.241
19-12-16,1,19836.66,19917.78,19832.95,19883.06,302310000,1371.68,11128.54,5457.44,2262.53,7017.2,1138.21,19391.6,6.9583,0.9569,0.8007,117.791
20-12-16,2,19920.59,19987.63,19920.42,19974.62,284080000,1383.96,11172.19,5483.94,2270.76,7044,1132.35,19494.53,6.953,0.961,0.8071,117.037
21-12-16,2,19968.97,19986.56,19941.96,19941.96,256640000,1375.19,11142.57,5471.43,2265.18,7041.4,1131.61,19444.49,6.9498,0.9624,0.8087,117.875
22-12-16,1,19922.68,19933.83,19882.19,19918.88,258290000,1362.66,11114.14,5447.42,2260.96,7063.7,1128.38,19427.67,6.9414,0.9589,0.8094,117.604
23-12-16,1,19908.61,19934.15,19899.06,19933.81,158260000,1371.51,11128.8,5462.69,2263.79,7068.2,1133.3,,6.9404,0.9581,0.814,117.542
27-12-16,2,19943.46,19980.24,19939.8,19945.04,158540000,1377.71,11146.4,5487.44,2268.88,,1138.78,19403.06,6.9447,0.9563,0.8146,117.192
28-12-16,2,19964.31,19981.11,19827.31,19833.68,188350000,1360.83,11058.88,5438.56,2249.92,7106.1,1141.67,19401.72,6.9425,0.9558,0.8146,117.48
29-12-16,2,19835.46,19878.44,19788.94,19819.78,172040000,1363.18,11074.33,5432.09,2249.26,7120.3,1158.19,19145.14,6.9581,0.96,0.818,117.087
30-12-16,1,19833.17,19852.55,19718.67,19762.6,271910000,1357.13,11056.9,5383.12,2238.83,7142.8,1147.5,19114.37,6.9453,0.9456,0.8138,116.267
03-01-17,1,19872.86,19938.53,19775.93,19881.76,339180000,1365.49,11154.35,5429.08,2257.83,7177.9,1158.84,,6.944,0.956,0.8142,117.495
04-01-17,2,19890.94,19956.14,19878.83,19942.16,280010000,1387.95,11246.54,5477,2270.75,7189.7,1163.65,19594.16,6.9598,0.9597,0.8166,117.659
05-01-17,1,19924.56,19948.6,19811.12,19899.29,269920000,1371.94,11247.69,5487.94,2269,7195.3,1180.12,19520.69,6.9251,0.9523,0.8112,117.113
06-01-17,2,19906.96,19999.63,19834.08,19963.8,277700000,1367.28,11237.62,5521.06,2276.98,7210.1,1172.63,19454.33,6.8879,0.9429,0.8048,115.265
09-01-17,2,19931.41,19943.78,19887.38,19887.38,287510000,1357.49,11169.79,5531.82,2268.9,7237.8,1181.1,,6.9175,0.9495,0.8156,117.15
10-01-17,1,19876.35,19957.12,19836.03,19855.53,299410000,1370.9,11183.33,5551.82,2268.9,7275.5,1187.88,19301.44,6.9367,0.9444,0.8215,115.985
11-01-17,2,19887.38,19973.42,19833.16,19954.28,336150000,1373.3,11226.78,5563.65,2275.32,7290.5,1191.62,19364.67,6.9212,0.9477,0.8214,115.872
12-01-17,2,19926.21,19929.29,19770.47,19891,306290000,1361.07,11204.15,5547.49,2270.44,7292.4,1195.43,19134.7,6.9361,0.9436,0.8187,115.098
13-01-17,2,19912.54,19952.03,19849.38,19885.73,263780000,1372.05,11227.17,5574.12,2274.64,7337.8,1197.34,19287.28,6.8949,0.9419,0.822,114.664
17-01-17,2,19848.82,19882.99,19775.35,19826.77,341900000,1352.32,11196.29,5538.73,2267.89,7220.4,1217.07,18813.53,6.891,0.9431,0.8306,114.152
18-01-17,2,19822.73,19828.2,19739,19804.72,279760000,1358.56,11196.1,5555.65,2271.89,7247.6,1204.3,18894.37,6.8446,0.9349,0.8072,112.878
19-01-17,1,19813.55,19824.14,19677.94,19732.4,301750000,1345.74,11148.85,5540.08,2263.69,7208.4,1204.85,19072.25,6.838,0.9409,0.8157,114.762
20-01-17,2,19795.06,19843.94,19759.14,19827.25,435260000,1351.85,11192.79,5555.33,2271.31,7198.4,1210.32,19137.91,6.8613,0.9381,0.8105,114.98
23-01-17,1,19794.79,19833.98,19732.36,19799.85,326690000,1347.84,11170.62,5552.94,2265.2,7151.2,1218.23,18891.03,6.8755,0.9334,0.8073,113.81
24-01-17,1,19794.68,19949.24,19786.71,19912.71,374460000,1369.21,11249.28,5600.96,2280.07,7150.3,1208.94,18787.99,6.844,0.9293,0.7989,112.78
25-01-17,1,19994.48,20082,19994.48,20068.51,372240000,1382.44,11339.05,5656.34,2298.37,7164.4,1200.69,19057.5,6.849,0.9321,0.7979,113.84
26-01-17,2,20076.25,20125.58,20067.53,20100.91,356730000,1375.6,11313.12,5655.18,2296.68,7161.5,1188.5,19402.39,6.8736,0.9301,0.7915,113.293
27-01-17,2,20103.36,20115.97,20072.64,20093.78,343130000,1370.7,11283.19,5660.78,2294.69,7184.5,1191.2,19467.4,6.8784,0.9361,0.7939,114.455
30-01-17,2,20028.62,20028.62,19870.39,19971.13,317280000,1352.33,11205.24,5613.71,2280.9,7118.5,1195.7,19368.85,6.883,0.9334,0.7942,114.668
31-01-17,1,19913.16,19918.17,19784.77,19864.09,373750000,1361.82,11222.96,5614.79,2278.87,7099.2,1210.72,19041.34,6.8807,0.9338,0.8,113.65
01-02-17,2,19923.81,19967.73,19845.99,19890.94,426670000,1361.23,11207.24,5642.65,2279.55,7107.7,1209.84,19148.08,6.8787,0.9256,0.7943,112.743
02-02-17,1,19858.34,19922.75,19831.09,19884.91,347220000,1357.43,11215.39,5636.2,2280.85,7140.8,1215.96,18914.58,6.8809,0.9287,0.7898,113.311
03-02-17,2,19964.21,20081.48,19964.21,20071.46,344220000,1377.84,11310.74,5666.77,2297.42,7188.3,1220.3,18918.2,6.88,0.9292,0.7987,112.789
06-02-17,1,20025.61,20094.95,20002.81,20052.42,281720000,1366.66,11264.11,5663.55,2292.56,7172.2,1235.53,18976.71,6.8722,0.9274,0.801,112.639
07-02-17,2,20107.62,20155.35,20068.68,20090.29,279670000,1361.06,11243.38,5674.22,2293.08,7186.2,1233.85,18910.78,6.8636,0.9308,0.802,111.827
08-02-17,1,20049.29,20068.28,20015.33,20054.34,280410000,1358.74,11251.8,5682.45,2294.67,7188.8,1241.53,19007.6,6.8845,0.9365,0.8002,112.387
09-02-17,1,20061.73,20206.36,20061.73,20172.4,325310000,1378.53,11327.68,5715.18,2307.87,7229.5,1228.36,18907.67,6.8725,0.9353,0.7982,111.952
10-02-17,1,20211.23,20298.21,20204.76,20269.37,312230000,1388.84,11377.72,5734.13,2316.1,7258.8,1233.62,19378.93,6.8686,0.9382,0.8001,113.434
13-02-17,1,20338.54,20441.48,20322.95,20412.16,314620000,1392.38,11433.93,5763.96,2328.25,7278.9,1225.26,19459.15,6.8952,0.9417,0.801,113.914
14-02-17,1,20374.22,20504.41,20374.02,20504.41,356580000,1396.65,11468.87,5782.57,2337.58,7268.6,1228.13,19238.98,6.8795,0.9435,0.7985,113.705
15-02-17,1,20504.27,20620.45,20496.03,20611.86,384380000,1404.21,11514.4,5819.44,2349.25,7302.4,1233.7,19437.98,6.8668,0.9453,0.8019,114.301
16-02-17,1,20627.31,20639.87,20556.83,20619.77,354120000,1399.13,11504.19,5814.9,2347.22,7277.9,1239.04,19347.53,6.8684,0.9427,0.8019,114.112
17-02-17,1,20564.13,20624.05,20532.61,20624.05,340620000,1399.86,11510.91,5838.58,2351.16,7300,1234.6,19234.62,6.8526,0.937,0.8007,113.305
21-02-17,1,20663.43,20757.64,20663.37,20743,336880000,1410.34,11578.25,5865.95,2365.38,7274.8,1235.74,19381.44,6.8781,0.9426,0.8017,113.28
22-02-17,1,20715.41,20781.59,20692.39,20775.6,310530000,1403.86,11550.18,5860.63,2362.82,7302.3,1237.44,19379.87,6.8826,0.9486,0.8008,113.669
23-02-17,1,20817.21,20840.7,20746.41,20810.32,302110000,1394.62,11556.15,5835.51,2363.81,7271.4,1249.56,19371.46,6.8737,0.9475,0.803,113.417
24-02-17,1,20751.91,20821.76,20733.95,20821.76,292540000,1394.52,11541.29,5845.31,2367.34,7243.7,1257.19,19283.54,6.8655,0.9448,0.7964,112.682
27-02-17,2,20808.71,20851.33,20774.76,20837.44,256540000,1407.97,11558.35,5861.9,2369.75,7253,1252.73,19107.47,6.9007,0.9476,0.8065,112.188
28-02-17,1,20833.88,20841.24,20781.21,20812.24,339210000,1386.68,11512.39,5825.44,2363.64,7263.4,1248.44,19118.99,6.8701,0.9448,0.8039,112.745
01-03-17,2,20957.29,21169.11,20957.29,21115.55,392820000,1413.64,11661.22,5904.03,2395.96,7382.9,1249.69,19393.54,6.8664,0.9462,0.8079,113.077
02-03-17,1,21128.91,21129.2,20996.61,21002.97,319910000,1395.67,11575.91,5861.22,2381.92,7382.4,1234.25,19564.8,6.8822,0.9491,0.8148,114.121
03-03-17,2,21008.75,21039.96,20953.86,21005.71,254420000,1394.13,11598.37,5870.75,2383.12,7374.3,1234.81,19469.17,6.8876,0.9515,0.8147,114.342
06-03-17,2,20955.71,20986.43,20912.11,20954.34,266620000,1384.25,11547.79,5849.18,2375.31,7350.1,1225.29,19379.14,6.8962,0.9416,0.813,113.847
